OTU_ID,Lotus200,Lotus201,Lotus202,Lotus204,MockLabS3,NegContDNA1S79,NegContDNA2S80,NegContPCRS1,taxonomy
OTU_143,0,0,0,0,0,0,0,0,Exophiala_moniliae|HE605213|SH199199.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_moniliae
OTU_144,0,0,0,0,0,0,0,0,Preussia_sp|KC427072|SH184204.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp
OTU_145,0,0,0,0,0,0,0,0,Fungi_sp|KF675325|SH213603.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_146,0,0,0,0,0,0,1,0,Amanita_sp|AB451971|SH208395.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_sp
OTU_147,0,0,0,0,0,0,0,0,Leucoagaricus_littoralis|GQ329041|SH215600.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_littoralis
OTU_148,0,0,0,0,0,0,0,0,Dothideomycetes_sp|AF373059|SH207563.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_149,0,0,0,0,0,0,0,0,Clavaria_tenuipes|FJ552756|SH197585.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavaria;s__Clavaria_tenuipes
OTU_150,0,0,0,0,0,0,0,0,Aspergillus_bombycis|AF104444|SH432428.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_bombycis
OTU_151,0,0,4,1,0,77,0,0,Mortierella_minutissima|EU484297|SH180115.07FU|reps|k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_minutissima
OTU_152,0,0,0,2,0,0,0,0,Venturiales_sp|JX456784|SH182134.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__unidentified;g__unidentified;s__Venturiales_sp
OTU_153,0,0,0,0,0,0,0,0,Scleroderma_bermudense|FR682092|SH179757.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma_bermudense
OTU_154,0,0,0,0,0,0,0,0,Pyronemataceae_sp|KJ690091|SH207283.07FU|refs|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__unidentified;s__Pyronemataceae_sp
OTU_156,0,0,0,0,0,0,0,0,Alloconiothyrium_aptrootii|JX496121|SH186961.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Alloconiothyrium;s__Alloconiothyrium_aptrootii
OTU_157,0,0,0,0,0,0,0,0,Penicillium_sclerotiorum|AY373930|SH182484.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_sclerotiorum
OTU_158,0,0,0,0,0,0,0,0,Leotiomycetes_sp|AY699672|SH101431.07FU|refs_singleton|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes_sp
OTU_159,0,0,0,0,0,0,0,0,Lyophyllaceae_sp|AF357045|SH175418.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__unidentified;s__Lyophyllaceae_sp
OTU_160,0,0,0,0,0,0,0,0,Scleroderma_areolatum|EU784407|SH182459.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma_areolatum
OTU_162,0,0,0,0,0,0,0,0,Aspergillus_wentii|AY373884|SH182486.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_wentii
OTU_163,0,0,0,0,0,0,0,0,Aspergillus_tubingensis|EF661193|SH397101.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_tubingensis
OTU_164,0,0,0,0,0,0,0,0,Leucoagaricus_serenus|AF482871|SH190844.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_serenus
OTU_165,0,0,0,0,0,0,0,0,Tomentella_sp|KP745608|SH527169.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp
OTU_166,0,0,0,0,0,0,0,0,Sordariomycetes_sp|DQ421225|SH194337.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp
OTU_167,0,0,0,0,0,0,0,0,Latorua_caligans|JX984722|SH212864.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Latoruaceae;g__Latorua;s__Latorua_caligans
OTU_168,0,0,0,0,0,0,0,0,Lindtneria_sp|KP012978|SH523379.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stephanosporaceae;g__Lindtneria;s__Lindtneria_sp
OTU_169,0,0,0,0,0,0,0,0,Entoloma_ater|UDB015259|SH185816.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_ater
OTU_170,0,0,0,0,0,0,0,0,Tomentella_sp|KF836020|SH189441.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp
OTU_171,0,0,0,0,0,0,0,0,Paraconiothyrium_sp|HE584925|SH186965.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Paraconiothyrium;s__Paraconiothyrium_sp
OTU_173,0,0,0,0,0,0,0,0,Mortierella_chienii|JX975912|SH209178.07FU|reps|k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_chienii
OTU_174,0,0,0,0,1,1,0,0,Ascomycota_sp|JQ246357|SH217942.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_175,0,0,0,0,0,0,0,0,Parasola_auricoma|FM163185|SH220652.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__Parasola_auricoma
OTU_176,0,0,0,0,0,0,0,0,Ascomycota_sp|KT581752|SH530448.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_177,0,0,0,0,0,0,0,0,Ascomycota_sp|DQ421181|SH180409.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_178,0,0,0,0,0,0,0,0,Hyponectriaceae_sp|EU520624|SH199214.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hyponectriaceae;g__unidentified;s__Hyponectriaceae_sp
OTU_179,0,0,0,0,0,0,0,0,Ascomycota_sp|KC288117|SH204844.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_181,0,0,0,0,0,0,0,0,Agaricomycetes_sp|KJ462500|SH525724.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp
OTU_180,0,0,0,0,0,0,0,0,Mortierella_umbellata|AB476423|SH187066.07FU|reps|k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_umbellata
OTU_182,0,0,0,0,0,0,0,0,Helotiales_fam_Incertae_sedis_sp|FJ362268|SH211367.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__unidentified;s__Helotiales_fam_Incertae_sedis_sp
OTU_183,0,0,0,0,0,0,0,0,Pezizomycetes_sp|FN397373|SH194385.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__unidentified;f__unidentified;g__unidentified;s__Pezizomycetes_sp
OTU_184,0,0,0,0,0,0,0,0,Clavulina_sp|UDB005058|SH220217.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__Clavulina_sp
OTU_185,0,0,0,0,0,0,0,0,Marasmius_nigrodiscus|KF774139|SH523978.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Marasmius;s__Marasmius_nigrodiscus
OTU_187,0,0,0,0,0,0,0,0,Helotiales_fam_Incertae_sedis_sp|FJ362268|SH211367.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__unidentified;s__Helotiales_fam_Incertae_sedis_sp
OTU_189,0,0,0,0,0,0,0,0,Edenia_gomezpompae|KF800485|SH188231.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Edenia;s__Edenia_gomezpompae
OTU_188,0,0,0,0,0,0,0,0,Arthrographis_arxii|AB213442|SH215550.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetidae_ord_Incertae_sedis;f__Eremomycetaceae;g__Arthrographis;s__Arthrographis_arxii
OTU_191,0,0,0,0,0,0,0,0,Chaetothyriales_sp|FN397327|SH200239.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_192,0,0,0,0,0,0,0,0,Pleosporales_sp|KU158164|SH525240.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_193,0,0,0,0,0,0,0,0,Cryptococcus_diffluens|AF145330|SH116191.07FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_diffluens
OTU_194,0,0,0,0,0,0,0,0,Amanita_sp|AB451971|SH208395.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__Amanita_sp
OTU_195,0,0,0,0,0,0,0,0,Tomentella_sp|DQ150115|SH177817.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp
OTU_196,0,0,0,0,0,0,0,0,Pezizales_sp|JN704812|SH204543.07FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__unidentified;g__unidentified;s__Pezizales_sp
OTU_200,0,0,0,0,0,0,0,0,Penicillium_copticola|JN617685|SH205212.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_copticola
OTU_201,0,0,0,0,0,0,0,0,Trechispora_sp|KF675474|SH218212.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp
OTU_202,0,0,0,0,0,0,0,0,Helvellosebacina_sp|KF000449|SH214506.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Helvellosebacina;s__Helvellosebacina_sp
OTU_203,0,0,0,0,0,0,0,0,Ascomycota_sp|KP963659|SH528877.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_205,0,0,0,0,0,0,0,0,Ganoderma_lucidum|GQ249884|SH187219.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ganodermataceae;g__Ganoderma;s__Ganoderma_lucidum
OTU_207,0,0,0,0,0,0,0,0,Penicillium_sp|KT264334|SH535722.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_sp
OTU_208,0,0,0,0,0,0,0,0,Corticium_confine|KP814278|SH522649.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Corticium;s__Corticium_confine
OTU_209,0,0,0,0,0,0,0,0,Pleosporales_sp|AY833036|SH203716.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_210,0,0,0,0,0,0,0,0,Thelephoraceae_sp|KF836011|SH189460.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__unidentified;s__Thelephoraceae_sp
OTU_212,0,0,0,0,0,0,0,0,Crinipellis_furcata|FJ167657|SH086308.07FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Crinipellis;s__Crinipellis_furcata
OTU_213,0,0,0,0,0,0,0,0,Ascomycota_sp|KT581752|SH530448.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_214,0,0,0,0,0,0,0,0,Fungi_sp|HE584937|SH174604.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_215,0,0,0,0,0,0,0,0,Agaricales_sp|KF617903|SH192004.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp
OTU_216,0,0,0,0,0,0,0,0,Agaricales_sp|KP963669|SH522466.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp
OTU_217,0,0,0,0,0,0,0,0,Archaeorhizomyces_sp|DQ421296|SH181606.07FU|reps|k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp
OTU_218,0,0,11,0,1,41,0,0,Mortierella_gamsii|HQ630340|SH180110.07FU|refs|k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_gamsii
OTU_219,0,0,0,0,0,0,0,0,Chaetothyriales_sp|KC966128|SH212408.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_221,0,1,0,0,0,0,0,0,Sebacina_sp|UDB000973|SH214610.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_sp
OTU_222,0,0,0,0,0,0,0,0,Onygenales_sp|JF926924|SH218005.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__Onygenales_sp
OTU_223,0,0,0,0,0,0,0,0,Penicillium_mariae-crucis|GU981593|SH237726.07FU|refs_singleton|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_mariae-crucis
OTU_225,0,0,0,0,0,0,0,0,Wallemia_hederae|KJ494646|SH206008.07FU|refs|k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Wallemiales;f__Wallemiaceae;g__Wallemia;s__Wallemia_hederae
OTU_228,0,0,0,0,0,0,0,0,Pyrenochaeta_sp|EU750693|SH183897.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pyrenochaeta;s__Pyrenochaeta_sp
OTU_229,0,0,0,0,0,0,0,0,Helotiales_sp|KF617432|SH183857.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp
OTU_230,0,0,0,0,0,0,0,0,Marasmius_sp|EU935532|SH182884.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Marasmius;s__Marasmius_sp
OTU_232,0,0,0,0,0,0,0,0,Xylariales_sp|JN890386|SH199212.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__Xylariales_sp
OTU_236,0,0,0,0,0,0,0,0,Aspergillus_japonicus|AJ279985|SH205971.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_japonicus
OTU_238,0,0,0,0,0,0,0,0,Pleosporales_sp|KU158164|SH525240.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp
OTU_239,0,0,0,0,0,0,0,0,Neopaxillus_dominicanus|JN033216|SH210130.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Neopaxillus;s__Neopaxillus_dominicanus
OTU_242,0,0,0,0,0,0,0,0,Ascomycota_sp|EF198115|SH197589.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_241,0,0,0,0,0,0,0,0,Aspergillus_fumisynnematus|AB250779|SH302267.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_fumisynnematus
OTU_243,0,0,0,0,0,0,0,0,Rhodotorula_sp|LC126439|SH524336.07FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_fam_Incertae_sedis;g__Rhodotorula;s__Rhodotorula_sp
OTU_244,0,0,0,0,0,0,0,0,Corticiaceae_sp|KP235578|SH527163.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__unidentified;s__Corticiaceae_sp
OTU_246,0,0,0,0,0,0,0,0,Chaetothyriales_sp|KC966128|SH212408.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_247,0,0,0,0,0,0,0,0,Inocybaceae_sp|UDB004238|SH213446.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__unidentified;s__Inocybaceae_sp
OTU_248,0,0,0,0,0,0,0,0,Agaricomycetes_sp|JQ081388|SH216699.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp
OTU_249,0,0,7,0,0,0,0,0,Russula_sp|JX860477|SH187363.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp
OTU_250,0,0,0,0,0,0,0,0,Leucoagaricus_orientiflavus|GU084262|SH190845.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_orientiflavus
OTU_251,0,0,0,0,0,0,0,0,Boletus_subluridellus|FJ480442|SH182730.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Boletus;s__Boletus_subluridellus
OTU_252,0,0,0,0,0,0,0,0,Mortierella_ambigua|JX976067|SH201572.07FU|reps|k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_ambigua
OTU_256,0,0,0,0,0,0,0,0,Ascomycota_sp|HQ850427|SH204692.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_255,0,0,0,0,0,0,0,0,Aspergillus_brunneouniseriatus|FJ531055|SH220920.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_brunneouniseriatus
OTU_259,0,0,0,0,0,0,0,0,Eurotiomycetes_sp|AY970123|SH218001.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Eurotiomycetes_sp
OTU_258,0,0,0,1,0,0,0,0,Russulaceae_sp|GQ221662|SH220816.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__unidentified;s__Russulaceae_sp
OTU_260,0,0,0,0,0,0,0,0,Aspergillus_amstelodami|AJ853761|SH082533.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_amstelodami
OTU_261,0,0,0,0,0,0,0,0,Scleroderma_sp|UDB004971|SH083227.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma_sp
OTU_262,0,0,0,0,0,0,0,0,Entoloma_phaeocyathus|KJ001418|SH221922.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_phaeocyathus
OTU_263,0,0,0,0,0,0,0,0,Leucoagaricus_sp|EU561508|SH183242.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__Leucoagaricus_sp
OTU_264,0,0,0,0,0,0,0,0,Sordariomycetes_sp|DQ421225|SH194337.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp
OTU_266,0,0,0,0,0,0,0,0,Eurotiomycetes_sp|AY970123|SH218001.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Eurotiomycetes_sp
OTU_268,0,0,0,0,0,0,0,0,Agaricales_sp|JX029934|SH175885.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp
OTU_273,0,0,0,0,0,0,0,0,Mortierella_capitata|JX975923|SH217581.07FU|refs|k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_capitata
OTU_272,0,0,0,0,0,0,0,0,Dothideomycetes_sp|AF373059|SH207563.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_274,0,0,0,0,0,0,0,0,Preussia_sp|KC427072|SH184204.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp
OTU_275,0,0,0,0,0,0,0,0,Mortierella_chienii|JX975912|SH209178.07FU|reps|k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_chienii
OTU_276,0,0,0,0,0,0,0,0,Sebacinaceae_sp|HQ331006|SH104993.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__unidentified;s__Sebacinaceae_sp
OTU_277,0,0,0,0,0,0,0,0,Cladophialophora_sp|KR093936|SH529256.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp
OTU_278,0,0,0,0,0,0,0,0,Polyporus_tricholoma|AJ132941|SH200048.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Polyporus;s__Polyporus_tricholoma
OTU_279,0,0,0,0,0,0,0,0,Fungi_sp|AB520432|SH220676.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp
OTU_280,0,0,0,0,0,0,0,0,Grammothele_fuligo|KJ831834|SH199848.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Grammothele;s__Grammothele_fuligo
OTU_283,0,0,0,0,0,0,0,0,Chaetothyriales_sp|HQ608060|SH193982.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp
OTU_284,0,0,0,0,0,0,0,0,Penicillium_ovatum|KJ626304|SH527236.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_ovatum
OTU_287,0,0,0,0,0,0,0,0,Cryptococcus_friedmannii|AF145322|SH206550.07FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales_fam_Incertae_sedis;g__Cryptococcus;s__Cryptococcus_friedmannii
OTU_288,0,0,0,0,0,0,0,0,Dothideomycetes_sp|AF373059|SH207563.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp
OTU_289,0,0,0,0,0,0,0,0,Sebacina_sp|UDB000773|SH214626.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_sp
OTU_290,0,0,0,0,0,0,0,0,Aspergillus_cremeus|EF652148|SH182550.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_cremeus
OTU_291,0,0,0,0,0,0,0,0,Ceratobasidiaceae_sp|KC243941|SH180187.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp
OTU_294,0,0,0,0,0,0,0,0,Ascomycota_sp|FR682430|SH180465.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp
OTU_298,0,0,0,0,0,0,0,0,Echinoderma_echinacea|UDB015498|SH185233.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Echinoderma;s__Echinoderma_echinacea
